follow,left,filename,triggernum,triggername
True,True,E033_mask.png,211,egg_follow_left_E033
True,False,E033_mask.png,212,egg_follow_right_E033
False,True,E033_mask.png,221,egg_fix_left_E033
False,False,E033_mask.png,222,egg_fix_right_E033
True,True,E115_mask.png,211,egg_follow_left_E115
True,False,E115_mask.png,212,egg_follow_right_E115
False,True,E115_mask.png,221,egg_fix_left_E115
False,False,E115_mask.png,222,egg_fix_right_E115
True,True,F128_mask.png,111,face_follow_left_F128
True,False,F128_mask.png,112,face_follow_right_F128
False,True,F128_mask.png,121,face_fix_left_F128
False,False,F128_mask.png,122,face_fix_right_F128
True,True,F146_mask.png,111,face_follow_left_F146
True,False,F146_mask.png,112,face_follow_right_F146
False,True,F146_mask.png,121,face_fix_left_F146
False,False,F146_mask.png,122,face_fix_right_F146
True,True,F037_mask.png,111,face_follow_left_F037
True,False,F037_mask.png,112,face_follow_right_F037
False,True,F037_mask.png,121,face_fix_left_F037
False,False,F037_mask.png,122,face_fix_right_F037
True,True,F139_mask.png,111,face_follow_left_F139
True,False,F139_mask.png,112,face_follow_right_F139
False,True,F139_mask.png,121,face_fix_left_F139
False,False,F139_mask.png,122,face_fix_right_F139
True,True,F084_mask.png,111,face_follow_left_F084
True,False,F084_mask.png,112,face_follow_right_F084
False,True,F084_mask.png,121,face_fix_left_F084
False,False,F084_mask.png,122,face_fix_right_F084
True,True,E058_mask.png,211,egg_follow_left_E058
True,False,E058_mask.png,212,egg_follow_right_E058
False,True,E058_mask.png,221,egg_fix_left_E058
False,False,E058_mask.png,222,egg_fix_right_E058
True,True,E104_mask.png,211,egg_follow_left_E104
True,False,E104_mask.png,212,egg_follow_right_E104
False,True,E104_mask.png,221,egg_fix_left_E104
False,False,E104_mask.png,222,egg_fix_right_E104
True,True,E168_mask.png,211,egg_follow_left_E168
True,False,E168_mask.png,212,egg_follow_right_E168
False,True,E168_mask.png,221,egg_fix_left_E168
False,False,E168_mask.png,222,egg_fix_right_E168
True,True,E009_mask.png,211,egg_follow_left_E009
True,False,E009_mask.png,212,egg_follow_right_E009
False,True,E009_mask.png,221,egg_fix_left_E009
False,False,E009_mask.png,222,egg_fix_right_E009
True,True,E106_mask.png,211,egg_follow_left_E106
True,False,E106_mask.png,212,egg_follow_right_E106
False,True,E106_mask.png,221,egg_fix_left_E106
False,False,E106_mask.png,222,egg_fix_right_E106
True,True,F170_mask.png,111,face_follow_left_F170
True,False,F170_mask.png,112,face_follow_right_F170
False,True,F170_mask.png,121,face_fix_left_F170
False,False,F170_mask.png,122,face_fix_right_F170
True,True,E049_mask.png,211,egg_follow_left_E049
True,False,E049_mask.png,212,egg_follow_right_E049
False,True,E049_mask.png,221,egg_fix_left_E049
False,False,E049_mask.png,222,egg_fix_right_E049
True,True,E078_mask.png,211,egg_follow_left_E078
True,False,E078_mask.png,212,egg_follow_right_E078
False,True,E078_mask.png,221,egg_fix_left_E078
False,False,E078_mask.png,222,egg_fix_right_E078
True,True,E032_mask.png,211,egg_follow_left_E032
True,False,E032_mask.png,212,egg_follow_right_E032
False,True,E032_mask.png,221,egg_fix_left_E032
False,False,E032_mask.png,222,egg_fix_right_E032
True,True,E097_mask.png,211,egg_follow_left_E097
True,False,E097_mask.png,212,egg_follow_right_E097
False,True,E097_mask.png,221,egg_fix_left_E097
False,False,E097_mask.png,222,egg_fix_right_E097
True,True,F082_mask.png,111,face_follow_left_F082
True,False,F082_mask.png,112,face_follow_right_F082
False,True,F082_mask.png,121,face_fix_left_F082
False,False,F082_mask.png,122,face_fix_right_F082
True,True,F066_mask.png,111,face_follow_left_F066
True,False,F066_mask.png,112,face_follow_right_F066
False,True,F066_mask.png,121,face_fix_left_F066
False,False,F066_mask.png,122,face_fix_right_F066
True,True,F151_mask.png,111,face_follow_left_F151
True,False,F151_mask.png,112,face_follow_right_F151
False,True,F151_mask.png,121,face_fix_left_F151
False,False,F151_mask.png,122,face_fix_right_F151
True,True,F038_mask.png,111,face_follow_left_F038
True,False,F038_mask.png,112,face_follow_right_F038
False,True,F038_mask.png,121,face_fix_left_F038
False,False,F038_mask.png,122,face_fix_right_F038
True,True,E165_mask.png,211,egg_follow_left_E165
True,False,E165_mask.png,212,egg_follow_right_E165
False,True,E165_mask.png,221,egg_fix_left_E165
False,False,E165_mask.png,222,egg_fix_right_E165
True,True,F076_mask.png,111,face_follow_left_F076
True,False,F076_mask.png,112,face_follow_right_F076
False,True,F076_mask.png,121,face_fix_left_F076
False,False,F076_mask.png,122,face_fix_right_F076
True,True,E152_mask.png,211,egg_follow_left_E152
True,False,E152_mask.png,212,egg_follow_right_E152
False,True,E152_mask.png,221,egg_fix_left_E152
False,False,E152_mask.png,222,egg_fix_right_E152
True,True,E159_mask.png,211,egg_follow_left_E159
True,False,E159_mask.png,212,egg_follow_right_E159
False,True,E159_mask.png,221,egg_fix_left_E159
False,False,E159_mask.png,222,egg_fix_right_E159
True,True,E014_mask.png,211,egg_follow_left_E014
True,False,E014_mask.png,212,egg_follow_right_E014
False,True,E014_mask.png,221,egg_fix_left_E014
False,False,E014_mask.png,222,egg_fix_right_E014
True,True,F022_mask.png,111,face_follow_left_F022
True,False,F022_mask.png,112,face_follow_right_F022
False,True,F022_mask.png,121,face_fix_left_F022
False,False,F022_mask.png,122,face_fix_right_F022
True,True,F081_mask.png,111,face_follow_left_F081
True,False,F081_mask.png,112,face_follow_right_F081
False,True,F081_mask.png,121,face_fix_left_F081
False,False,F081_mask.png,122,face_fix_right_F081
True,True,E082_mask.png,211,egg_follow_left_E082
True,False,E082_mask.png,212,egg_follow_right_E082
False,True,E082_mask.png,221,egg_fix_left_E082
False,False,E082_mask.png,222,egg_fix_right_E082
True,True,E054_mask.png,211,egg_follow_left_E054
True,False,E054_mask.png,212,egg_follow_right_E054
False,True,E054_mask.png,221,egg_fix_left_E054
False,False,E054_mask.png,222,egg_fix_right_E054
True,True,F134_mask.png,111,face_follow_left_F134
True,False,F134_mask.png,112,face_follow_right_F134
False,True,F134_mask.png,121,face_fix_left_F134
False,False,F134_mask.png,122,face_fix_right_F134
True,True,F003_mask.png,111,face_follow_left_F003
True,False,F003_mask.png,112,face_follow_right_F003
False,True,F003_mask.png,121,face_fix_left_F003
False,False,F003_mask.png,122,face_fix_right_F003
True,True,E109_mask.png,211,egg_follow_left_E109
True,False,E109_mask.png,212,egg_follow_right_E109
False,True,E109_mask.png,221,egg_fix_left_E109
False,False,E109_mask.png,222,egg_fix_right_E109
True,True,F045_mask.png,111,face_follow_left_F045
True,False,F045_mask.png,112,face_follow_right_F045
False,True,F045_mask.png,121,face_fix_left_F045
False,False,F045_mask.png,122,face_fix_right_F045
True,True,E126_mask.png,211,egg_follow_left_E126
True,False,E126_mask.png,212,egg_follow_right_E126
False,True,E126_mask.png,221,egg_fix_left_E126
False,False,E126_mask.png,222,egg_fix_right_E126
True,True,E063_mask.png,211,egg_follow_left_E063
True,False,E063_mask.png,212,egg_follow_right_E063
False,True,E063_mask.png,221,egg_fix_left_E063
False,False,E063_mask.png,222,egg_fix_right_E063
True,True,E061_mask.png,211,egg_follow_left_E061
True,False,E061_mask.png,212,egg_follow_right_E061
False,True,E061_mask.png,221,egg_fix_left_E061
False,False,E061_mask.png,222,egg_fix_right_E061
True,True,F136_mask.png,111,face_follow_left_F136
True,False,F136_mask.png,112,face_follow_right_F136
False,True,F136_mask.png,121,face_fix_left_F136
False,False,F136_mask.png,122,face_fix_right_F136
True,True,F013_mask.png,111,face_follow_left_F013
True,False,F013_mask.png,112,face_follow_right_F013
False,True,F013_mask.png,121,face_fix_left_F013
False,False,F013_mask.png,122,face_fix_right_F013
True,True,F039_mask.png,111,face_follow_left_F039
True,False,F039_mask.png,112,face_follow_right_F039
False,True,F039_mask.png,121,face_fix_left_F039
False,False,F039_mask.png,122,face_fix_right_F039
True,True,E154_mask.png,211,egg_follow_left_E154
True,False,E154_mask.png,212,egg_follow_right_E154
False,True,E154_mask.png,221,egg_fix_left_E154
False,False,E154_mask.png,222,egg_fix_right_E154
True,True,F030_mask.png,111,face_follow_left_F030
True,False,F030_mask.png,112,face_follow_right_F030
False,True,F030_mask.png,121,face_fix_left_F030
False,False,F030_mask.png,122,face_fix_right_F030
True,True,E013_mask.png,211,egg_follow_left_E013
True,False,E013_mask.png,212,egg_follow_right_E013
False,True,E013_mask.png,221,egg_fix_left_E013
False,False,E013_mask.png,222,egg_fix_right_E013
True,True,E127_mask.png,211,egg_follow_left_E127
True,False,E127_mask.png,212,egg_follow_right_E127
False,True,E127_mask.png,221,egg_fix_left_E127
False,False,E127_mask.png,222,egg_fix_right_E127
True,True,E039_mask.png,211,egg_follow_left_E039
True,False,E039_mask.png,212,egg_follow_right_E039
False,True,E039_mask.png,221,egg_fix_left_E039
False,False,E039_mask.png,222,egg_fix_right_E039
True,True,F015_mask.png,111,face_follow_left_F015
True,False,F015_mask.png,112,face_follow_right_F015
False,True,F015_mask.png,121,face_fix_left_F015
False,False,F015_mask.png,122,face_fix_right_F015
True,True,F012_mask.png,111,face_follow_left_F012
True,False,F012_mask.png,112,face_follow_right_F012
False,True,F012_mask.png,121,face_fix_left_F012
False,False,F012_mask.png,122,face_fix_right_F012
True,True,F127_mask.png,111,face_follow_left_F127
True,False,F127_mask.png,112,face_follow_right_F127
False,True,F127_mask.png,121,face_fix_left_F127
False,False,F127_mask.png,122,face_fix_right_F127
True,True,E113_mask.png,211,egg_follow_left_E113
True,False,E113_mask.png,212,egg_follow_right_E113
False,True,E113_mask.png,221,egg_fix_left_E113
False,False,E113_mask.png,222,egg_fix_right_E113
True,True,E007_mask.png,211,egg_follow_left_E007
True,False,E007_mask.png,212,egg_follow_right_E007
False,True,E007_mask.png,221,egg_fix_left_E007
False,False,E007_mask.png,222,egg_fix_right_E007
True,True,F007_mask.png,111,face_follow_left_F007
True,False,F007_mask.png,112,face_follow_right_F007
False,True,F007_mask.png,121,face_fix_left_F007
False,False,F007_mask.png,122,face_fix_right_F007
True,True,E086_mask.png,211,egg_follow_left_E086
True,False,E086_mask.png,212,egg_follow_right_E086
False,True,E086_mask.png,221,egg_fix_left_E086
False,False,E086_mask.png,222,egg_fix_right_E086
True,True,F087_mask.png,111,face_follow_left_F087
True,False,F087_mask.png,112,face_follow_right_F087
False,True,F087_mask.png,121,face_fix_left_F087
False,False,F087_mask.png,122,face_fix_right_F087
True,True,E057_mask.png,211,egg_follow_left_E057
True,False,E057_mask.png,212,egg_follow_right_E057
False,True,E057_mask.png,221,egg_fix_left_E057
False,False,E057_mask.png,222,egg_fix_right_E057
True,True,F061_mask.png,111,face_follow_left_F061
True,False,F061_mask.png,112,face_follow_right_F061
False,True,F061_mask.png,121,face_fix_left_F061
False,False,F061_mask.png,122,face_fix_right_F061
